	utterances	interjection	adverb	subobjvrb	neg-keywords
179	[i, was, there, .]	[['i', '.']]	[['there']]	[[['i'], []]]	[[[['was', 'was', 'was', 'was']]]]
180	[and, did, you, like, it, ?]	[['and', '?']]	[[]]	[[['you'], []]]	[[[did, you]]]
181	[yeah, .]	[['.']]	[[]]	[[[], []]]	[[[['yeah', 'yeah']]]]
182	[i, am, a, little, confused, .]	[['i', 'a', '.']]	[['little', 'confused']]	[[['i'], []]]	[[[['am', 'am', 'little', 'confused', 'am', 'am']]]]
183	[then, why, did, not, you, tell, me, that, they, were, not, ?]	[['?']]	[['then', 'why', 'not', 'not']]	[[['you', 'they'], []]]	[[[did, not], [[not, you]], [[not, ?]]]]
184	[i, love, anna, ,]	[['i', 'anna', ',']]	[[]]	[[['i'], []]]	[[[['love', 'love', 'love', 'love']]]]
185	[and, you, ?]	[['and', '?']]	[[]]	[[[], []]]	[[[['you', 'you', 'you']]]]
186	[hahahaha, .]	[['hahahaha', '.']]	[[]]	[[[], []]]	[[[['hahahaha', 'hahahaha']]]]
187	[yeah, ,]	[[',']]	[[]]	[[[], []]]	[[[['yeah', 'yeah']]]]
188	[it, is, pretty, amazing, .]	[['.']]	[['pretty', 'amazing']]	[[['it'], []]]	[[[['is', 'is', 'amazing', 'is', 'is']]]]
189	[do, you, like, her, ?]	[['?']]	[[]]	[[['you'], []]]	[[[do, you]]]
190	[nope, .]	[['.']]	[[]]	[[[], []]]	[[[['nope', 'nope']]]]
191	[i, do, not, know, that, she, is, anything, like, christmas, .]	[['i', 'anything', 'christmas', '.']]	[['not']]	[[['i', 'she'], []]]	[[[do, not], [[not, know]]]]
192	[do, you, like, my, girlfriend, ?]	[['girlfriend', '?']]	[['my']]	[[['you'], []]]	[[[do, you]]]
193	[yes, .]	[['.']]	[[]]	[[[], []]]	[[[['yes', 'yes']]]]
194	[why, ?]	[['?']]	[['why']]	[[[], []]]	[[[['why', 'why']]]]
195	[do, you, like, anna, ?]	[['anna', '?']]	[[]]	[[['you'], []]]	[[[do, you]]]
196	[that, is, alright, .]	[['.']]	[['alright']]	[[['that'], []]]	[[[['is', 'is', 'is', 'is']]]]
197	[what, do, you, think, about, my, girlfriend, ?]	[['what', 'girlfriend', '?']]	[['my']]	[[['you'], []]]	[[[do, you]]]
198	[because, of, this, implication, .]	[['implication', '.']]	[[]]	[[[], []]]	[[[['because', 'because', 'implication', 'because', 'because']]]]
199	[no]	[[]]	[[]]	[[[], []]]	[[[['no']]]]
200	[it, is, okay, ,, not, everything, is, interesting, .]	[[',', 'everything', '.']]	[['okay', 'not', 'interesting']]	[[['it', 'everything'], []]]	[[[[not, everything]]]]
201	[what, do, you, think, about, my, girlfriend, ?]	[['what', 'girlfriend', '?']]	[['my']]	[[['you'], []]]	[[[do, you]]]
202	[he, he]	[[]]	[[]]	[[['he'], []]]	[[[['he', 'he']]]]
203	[do, you, like, her, eyes, ?]	[['eyes', '?']]	[['her']]	[[['you'], []]]	[[[do, you]]]
204	[of, course, not, ., she, is, not, as, good, as, me, .]	[['course', '.', '.']]	[['not', 'not', 'as', 'good']]	[[['she'], []]]	[[[[., she]]], [[[not, as]]]]
205	[say, of, course]	[['course']]	[[]]	[[[], []]]	[[[['say', 'say', 'of']]]]
206	[well, that, is, not, a, very, good, question, .]	[['a', 'question', '.']]	[['not', 'very', 'good']]	[[['that'], []]]	[[[[not, a]]]]
207	[zakhar, reverchuk]	[['zakhar', 'reverchuk']]	[[]]	[[[], []]]	[[[['reverchuk', 'reverchuk']]]]
208	[ , well, ..., what, do, you, mean, ?]	[[' ', 'what', '?']]	[['well']]	[[['you'], []]]	[[[do, you]]]
209	[greetings, .]	[['greetings', '.']]	[[]]	[[[], []]]	[[[['greetings', 'greetings']]]]
210	[i, hope, you, will, enjoy, this, conversation, .]	[['i', 'conversation', '.']]	[[]]	[[['i', 'you'], []]]	[[[will, enjoy]]]
211	[wait, a, second, for, my, factoid, question, .]	[['a', 'second', 'question', '.']]	[['my', 'factoid']]	[[[], []]]	[[[['wait', 'second', 'wait', 'second', 'question', 'question', 'for', 'wait']]]]
212	[where, did, a, 2007, review, ?]	[['a', 'review', '?']]	[['where']]	[[[], []]]	[[[did, a]]]
213	[i, am, professional, teacher, about, reading, comprehension, .]	[['i', 'teacher', 'comprehension', '.']]	[['professional']]	[[['i'], []]]	[[[['am', 'am', 'teacher', 'am', 'teacher', 'about', 'reading', 'am']]]]
214	[ , let, is, compete, !, you, give, me, questions, ,, and, i, will, answer, all, of, your, questions, ., xd]	[[' ', '!', 'questions', ',', 'and', 'i', 'questions', '.']]	[['your']]	[[['you', 'i'], []]]	[[[is, compete]], [[will, answer]], [[['let', 'let', 'compete', 'let', 'let', 'give', 'give', 'give', 'give', 'give', 'give', 'answer', 'answer', 'give', 'answer', 'all', 'questions', 'of', 'answer', 'xd']]]]
215	[you, can, do, better, :, ), hint, :, first, 3, letters, is, non, ., try, again, !]	[[':', ')', 'hint', ':', '3', 'letters', '.', '!']]	[['better', 'first', 'non', 'again']]	[[['you', 'letters'], []]]	[[[can, do]], [[['do', 'do', 'hint', 'do', 'do', 'hint', 'hint', 'hint', 'is', 'letters', 'is', 'hint', 'is', 'hint', 'try', 'try', 'try']]]]
216	[come, on, ,, come, on, ,, come, on, ,, come, on, ,, come, on, ,, come, on, !]	[[',', ',', ',', ',', ',', '!']]	[[]]	[[[], []]]	[[[['come', 'come', 'come', 'come', 'come', 'come', 'come', 'come', 'come', 'come', 'come', 'come', 'come', 'come', 'come', 'come', 'come', 'come']]]]
217	[incorrect, ., i, think, that, answer, is, :, non, -, hodgkin, :, )]	[['.', 'i', 'answer', ':', '-', 'hodgkin', ':', ')']]	[['incorrect', 'non']]	[[['i', 'answer'], []]]	[[[['incorrect', 'incorrect', 'think', 'think', 'answer', 'is', 'think', 'is', '-', 'hodgkin', ':', 'is', 'is']]], [[['incorrect', 'incorrect', 'think', 'think', 'answer', 'is', 'think', 'is', '-', 'hodgkin', ':', 'is', 'is']]]]
218	[do, we, know, each, other, ?]	[['?']]	[['other']]	[[['we'], []]]	[[[do, we]]]
219	[yes, .]	[['.']]	[[]]	[[[], []]]	[[[['yes', 'yes']]]]
220	[a, man, is, far, away, ?]	[['a', 'man', '?']]	[['far', 'away']]	[[['man'], []]]	[[[['man', 'is', 'is', 'away', 'is', 'is']]]]
221	[yes, .]	[['.']]	[[]]	[[[], []]]	[[[['yes', 'yes']]]]
222	[hmm]	[[]]	[[]]	[[[], []]]	[[[['hmm']]]]
223	[i, do, not, know, .]	[['i', '.']]	[['not']]	[[['i'], []]]	[[[do, not], [[not, know]]]]
224	[can, you, call, charlie, ?]	[['charlie', '?']]	[[]]	[[['you'], []]]	[[[can, you]]]
225	[yeah, .]	[['.']]	[[]]	[[[], []]]	[[[['yeah', 'yeah']]]]
226	[do, it]	[[]]	[[]]	[[[], []]]	[[[['do', 'do']]]]
227	[lock, him, up, !]	[['!']]	[[]]	[[[], []]]	[[[['lock', 'lock', 'lock', 'lock']]]]
228	[mamaxmamaxmmamaxma, ?]	[['?']]	[['mamaxmamaxmmamaxma']]	[[[], []]]	[[[['mamaxmamaxmmamaxma', 'mamaxmamaxmmamaxma']]]]
229	[what, ?]	[['what', '?']]	[[]]	[[[], []]]	[[[['what', 'what']]]]
230	[mamaxmamaxmmamaxma]	[[]]	[['mamaxmamaxmmamaxma']]	[[[], []]]	[[[['mamaxmamaxmmamaxma']]]]
231	[what, ?]	[['what', '?']]	[[]]	[[[], []]]	[[[['what', 'what']]]]
232	[can, not, read, it, ?]	[['?']]	[['not']]	[[[], []]]	[[[can, not], [[not, read]]]]
233	[so, ?]	[['?']]	[['so']]	[[[], []]]	[[[['so', 'so']]]]
234	[hi, !, who, are, you, ?, ?, ?, ?]	[['!', 'who', '?', '?', '?', '?']]	[[]]	[[['you'], []]]	[[[['are', 'hi', 'are', 'are', 'are', 'are', 'are', 'are', 'are']]]]
235	[i, am, your, new, favorite, robot, ., let, us, talk, about, jehovah, is, witnesses, !]	[['i', 'robot', '.', 'jehovah', 'witnesses', '!']]	[['your', 'new', 'favorite']]	[[['i', 'us'], []]]	[[[['am', 'am', 'robot', 'robot', 'robot', 'am', 'am', 'is', 'talk', 'let', 'talk', 'about', 'is', 'is', 'is']]], [[['am', 'am', 'robot', 'robot', 'robot', 'am', 'am', 'is', 'talk', 'let', 'talk', 'about', 'is', 'is', 'is']]]]
236	[no, ., let, is, talk, about, mars.what, you, know, about, mars, ?]	[['.', 'mars.what', 'mars', '?']]	[[]]	[[['you'], []]]	[[[['no', 'no', 'let', 'let', 'is', 'talk', 'about', 'know', 'talk', 'know', 'about', 'let']]], [[['no', 'no', 'let', 'let', 'is', 'talk', 'about', 'know', 'talk', 'know', 'about', 'let']]]]
237	"[nah, ,, it, is, iggi!i, do, not, know, what, you, are, talking, about, ., maybe, you, will, know, how, to, solve, this, :, baby, names, beginning, with, "", i, "", :, meaning, :, only, son?i, am, not, capable, of, thinking, ,, sorry, .]"	"[[',', 'what', '.', ':', 'baby', 'names', '""', 'i', '""', ':', ':', 'son?i', ',', '.']]"	[['iggi!i', 'not', 'maybe', 'how', 'only', 'not', 'capable']]	[[['it', 'you', 'you', 'names', 'son?i'], []]]	[[[do, not], [[not, know]], [are, talking]], [[will, know], [to, solve]], [[[not, capable]]]]
238	[stupid, idea, ., what, do, you, know, about, planets?earth, ,, you, know, ?]	[['idea', '.', 'what', 'planets?earth', ',', '?']]	[['stupid']]	[[['you', 'you'], []]]	[[[['idea', 'idea', 'idea', 'know', 'know', 'know', 'know', 'know', 'about', 'know', 'know', 'know', 'know']]], [[do, you]]]
239	[i, can, answer, your, questions, ., ask, me, anything, !]	[['i', 'questions', '.', 'anything', '!']]	[['your']]	[[['i'], []]]	[[[can, answer]], [[['answer', 'answer', 'answer', 'questions', 'answer', 'answer', 'ask', 'ask', 'ask', 'ask']]]]
240	[when, people, will, go, to, mars, ?]	[['people', 'mars', '?']]	[['when']]	[[['people'], []]]	[[[will, go]]]
241	[first, of, all, your, comment, is, irrelevant, .]	[['comment', '.']]	[['first', 'your', 'irrelevant']]	[[[], []]]	[[[['is', 'first', 'comment', 'comment', 'of', 'is', 'is', 'is']]]]
242	[what, this, means, ?]	[['what', '?']]	[[]]	[[['this'], []]]	[[[['means', 'means', 'means', 'means']]]]
243	[i, guess, 2005.that, is, fantastic, .]	[['i', '.']]	[['fantastic']]	[[['i', '2005.that'], []]]	[[[['guess', 'guess', 'is', 'guess', 'is', 'guess']]]]
244	[so, ..., now, is, 2017, ,, do, you, agree, ?]	[['so', ',', '?']]	[['now']]	[[['you'], []]]	[[[do, you]]]
245	[do, not, expect, me, to, think, for, you, !]	[['!']]	[['not']]	[[['me'], []]]	[[[do, not], [[not, expect]], [to, think]]]
246	[you, said, than, people, will, go, to, mars, in, 2005, ., but, 2005, is, done, ,, and, we, still, on, earth, ., so, when, people, will, go, to, the, mars, planet, ?]	[['people', 'mars', '.', 'but', ',', 'and', 'earth', '.', 'people', 'mars', 'planet', '?']]	[['still', 'so', 'when']]	[[['you', 'people', 'we', 'people'], []]]	[[[will, go]], [[is, done]], [[will, go]]]
247	[why, do, you, think, some, console, games, have, motion, blur, always, on, ?]	[['console', 'games', 'motion', 'blur', '?']]	[['why', 'always', 'on']]	[[['you', 'games', 'motion'], []]]	[[[do, you]]]
248	[i, do, not, know.when, robots, will, attack, people, ?]	[['i', 'know.when', 'robots', 'people', '?']]	[['not']]	[[['i', 'robots'], []]]	[[[do, not], [[not, know.when]], [will, attack]]]
249	[that, is, what, i, am, saying, ,, yeah.you, must, attack, as, soon, as, possible, .]	[['what', 'i', ',', '.']]	[['as', 'soon', 'possible']]	[[['that', 'i', 'yeah.you'], []]]	[[[am, saying], [must, attack]]]
250	[why, ?]	[['?']]	[['why']]	[[[], []]]	[[[['why', 'why']]]]
251	[because, we, ca, not, buy, anything, .]	[['anything', '.']]	[['not']]	[[['we'], []]]	[[[ca, not], [[not, buy]]]]
252	[people, can, made, buy, module, for, you, ., what, you, want, to, buy, ?]	[['people', 'module', '.', 'what', '?']]	[[]]	[[['people', 'you'], []]]	[[[can, made]], [[to, buy]]]
253	[so, should, i, see, someone, about, this, ?]	[['so', 'i', 'someone', '?']]	[[]]	[[['i'], []]]	[[[should, i]]]
254	[hello, ., i, am, professional, teacher, about, reading, comprehension, ., let, is, compete, !, you, give, me, questions, ,, and, i, will, answer, all, of, your, questions, ., xd]	[['.', 'i', 'teacher', 'comprehension', '.', '!', 'questions', ',', 'and', 'i', 'questions', '.']]	[['professional', 'your']]	[[['i', 'you', 'i'], []]]	[[[['hello', 'hello', 'am', 'am', 'teacher', 'am', 'teacher', 'about', 'reading', 'am', 'let', 'compete', 'let', 'let', 'give', 'give', 'give', 'give', 'give', 'give', 'answer', 'answer', 'give', 'answer', 'all', 'questions', 'of', 'answer', 'xd']]], [[['hello', 'hello', 'am', 'am', 'teacher', 'am', 'teacher', 'about', 'reading', 'am', 'let', 'compete', 'let', 'let', 'give', 'give', 'give', 'give', 'give', 'give', 'answer', 'answer', 'give', 'answer', 'all', 'questions', 'of', 'answer', 'xd']]], [[is, compete]], [[will, answer]], [[['hello', 'hello', 'am', 'am', 'teacher', 'am', 'teacher', 'about', 'reading', 'am', 'let', 'compete', 'let', 'let', 'give', 'give', 'give', 'give', 'give', 'give', 'answer', 'answer', 'give', 'answer', 'all', 'questions', 'of', 'answer', 'xd']]]]
255	[give, me, an, example]	[['example']]	[[]]	[[[], []]]	[[[['give', 'give', 'example', 'give']]]]
256	[no, ,, no, ,, no, ,, no, ,, no, ,, no, ,, no, ,, no, ,, no, .]	[[',', ',', ',', ',', ',', ',', ',', ',', '.']]	[[]]	[[[], []]]	[[[['no', 'no', ',', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no']]], [[['no', 'no', ',', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no']]], [[['no', 'no', ',', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no']]]]
257	[what, does, it, mean]	[['what']]	[[]]	[[['it'], []]]	[[[does, it]]]
258	[i, do, not, know, .]	[['i', '.']]	[['not']]	[[['i'], []]]	[[[do, not], [[not, know]]]]
259	[who, know]	[['who']]	[[]]	[[['who'], []]]	[[[['know', 'know']]]]
260	[i, do, not, know, what, you, are, talking, about, .]	[['i', 'what', '.']]	[['not']]	[[['i', 'you'], []]]	[[[do, not], [[not, know]], [are, talking]]]
261	[stop, ,, do, u, remember, your, second, msg, ?]	[[',', 'u', 'msg', '?']]	[['your', 'second']]	[[[], []]]	[[[u, remember]]]
262	[no, ,, no, ,, no, ,, no, ,, no, ,, no, ,, no, ,, no, ,, no, .]	[[',', ',', ',', ',', ',', ',', ',', ',', '.']]	[[]]	[[[], []]]	[[[['no', 'no', ',', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no']]], [[['no', 'no', ',', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no']]], [[['no', 'no', ',', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no']]]]
263	[ok, ,, describe, me, yourself]	[[',']]	[[]]	[[[], []]]	[[[['describe', 'describe', 'describe', 'describe', 'describe']]]]
264	[i, do, not, know, what, you, are, talking, about, .]	[['i', 'what', '.']]	[['not']]	[[['i', 'you'], []]]	[[[do, not], [[not, know]], [are, talking]]]
265	[who, is, a, president, of, usa]	[['who', 'a', 'president', 'usa']]	[[]]	[[['who'], []]]	[[[['is', 'is', 'president', 'is', 'president', 'of']]]]
266	[who, is, it, ?]	[['who', '?']]	[[]]	[[['it'], []]]	[[[['is', 'is', 'is', 'is']]]]
267	[do, you, known, ?]	[['?']]	[[]]	[[['you'], []]]	[[[do, you]]]
268	[yes, ,, i, do, .]	[[',', 'i', '.']]	[[]]	[[['i'], []]]	[[[['do', 'do', 'do', 'do', 'do']]]]
269	[who, ?]	[['who', '?']]	[[]]	[[[], []]]	[[[['who', 'who']]]]
270	[i, do, not, know, .]	[['i', '.']]	[['not']]	[[['i'], []]]	[[[do, not], [[not, know]]]]
271	[you, are, stooped]	[[]]	[[]]	[[[], []]]	[[[are, stooped]]]
272	[yes, ,, i, am, .]	[[',', 'i', '.']]	[[]]	[[['i'], []]]	[[[['am', 'am', 'am', 'am', 'am']]]]
273	[two, plus, two, ?]	[['plus', '?']]	[[]]	[[[], []]]	[[[['two', 'two', 'two', 'two']]]]
274	[yeah, .]	[['.']]	[[]]	[[[], []]]	[[[['yeah', 'yeah']]]]
275	[ , gotcha, ., thanks, for, the, clarification, .]	[[' ', 'gotcha', '.', 'thanks', 'clarification', '.']]	[[]]	[[[], []]]	[[[['gotcha', 'gotcha', 'gotcha', 'thanks', 'thanks', 'clarification', 'for', 'thanks']]], [[['gotcha', 'gotcha', 'gotcha', 'thanks', 'thanks', 'clarification', 'for', 'thanks']]]]
276	[what, are, all, this, standards, about, ?]	[['what', 'standards', '?']]	[['all']]	[[['standards'], []]]	[[[['are', 'are', 'standards', 'standards', 'are', 'standards', 'are']]]]
277	[ , yes, ,, there, are, already, some, really, good, ones, .]	[[' ', ',', 'ones', '.']]	[['there', 'already', 'really', 'good']]	[[[], []]]	[[[['yes', 'are', 'are', 'are', 'are', 'are', 'ones', 'good', 'ones', 'are', 'are']]]]
278	[but, what, are, they, all, about, ?]	[['but', 'what', '?']]	[['all']]	[[['they'], []]]	[[[['are', 'are', 'are', 'are', 'they', 'are', 'are']]]]
279	[ , i, am, not, sure, about, understanding, how, it, works, ,, but, there, are, plenty, of, reasons, why, they, ca, not, do, it, .]	[[' ', 'i', ',', 'but', 'plenty', 'reasons', '.']]	[['not', 'sure', 'how', 'there', 'why', 'not']]	[[['i', 'it', 'they'], []]]	[[[[not, sure]], [ca, not], [[not, do]]]]
280	[oppositely, ,, i, suppose, that, stuff, mentioned, in, the, article, should, be, quite, capable]	[[',', 'i', 'stuff', 'article']]	[['oppositely', 'quite', 'capable']]	[[['i', 'stuff'], []]]	[[[should, be]]]
281	[ , that, is, what, i, was, thinking, ., it, is, a, shame, they, were, not, trying, to, defend, themselves, .]	[[' ', 'what', 'i', '.', 'a', 'shame', '.']]	[['not']]	[[['that', 'i', 'it', 'they'], []]]	[[[was, thinking]], [[were, not], [[not, trying]], [to, defend]]]
282	[defend, from, who, ?]	[['who', '?']]	[[]]	[[[], []]]	[[[['defend', 'defend', 'from', 'defend']]]]
283	[ , what, do, you, mean, ?]	[[' ', 'what', '?']]	[[]]	[[['you'], []]]	[[[do, you]]]
284	[you, have, mentioned, the, defence, ., i, did, not, get, the, point, of, it]	[['defence', '.', 'i', 'point']]	[['not']]	[[['you', 'i'], []]]	[[[have, mentioned]], [[did, not], [[not, get]]]]
285	[ , the, point, is, that, no, one, is, arguing, that, there, is, anything, wrong, with, this, .]	[[' ', 'point', 'one', 'anything', '.']]	[['there', 'wrong']]	[[['point', 'one'], []]]	[[[is, arguing]]]
286	[i, am, not, arguing, ,, i, simply, did, not, understand, you]	[['i', ',', 'i']]	[['not', 'simply', 'not']]	[[['i', 'i'], []]]	[[[am, not], [[not, arguing]], [did, not], [[not, understand]]]]
287	[ , that, is, what, i, said, .]	[[' ', 'what', 'i', '.']]	[[]]	[[['that', 'i'], []]]	[[[['that', 'is', 'is', 'said', 'said', 'is', 'is']]]]
288	[can, you, elaborate, ,, please, ?]	[[',', '?']]	[[]]	[[['you'], []]]	[[[can, you]]]
289	[ , if, you, are, talking, about, me, ,, you, are, an, idiot, .]	[[' ', ',', 'idiot', '.']]	[[]]	[[['you', 'you'], []]]	[[[are, talking]]]
290	[you, are, quite, offensive, ., do, not, be, a, bitch]	[['.', 'a', 'bitch']]	[['quite', 'offensive', 'not']]	[[['you'], []]]	[[[['are', 'are', 'offensive', 'are', 'are', 'be', 'be', 'be', 'bitch', 'be']]], [[do, not], [[not, be]]]]
291	[ , of, course, you, would, not, ,, i, am, just, saying, that, you, are, entitled, to, your, opinion, ., i, am, just, saying, that, you, are, an, idiot, ,, and, you, are, an, asshole, .]	[[' ', 'course', ',', 'i', 'opinion', '.', 'i', 'idiot', ',', 'and', 'asshole', '.']]	[['not', 'just', 'your', 'just']]	[[['you', 'i', 'i', 'you', 'you'], []]]	[[[[not, ,]], [am, just], [are, entitled]], [[am, just]]]
292	[then, fuck, off, ,, mate]	[[',', 'mate']]	[['then']]	[[[], []]]	[[[['fuck', 'fuck', 'fuck', 'fuck', 'fuck']]]]
293	[ , you, mean, you, do, not, understand, what, i, am, trying, to, say, .]	[[' ', 'what', 'i', '.']]	[['not']]	[[['you', 'you', 'i'], []]]	[[[do, not], [[not, understand]], [am, trying], [to, say]]]
294	[exactly, ., you, do, not, even, try]	[['.']]	[['exactly', 'not', 'even']]	[[['you'], []]]	[[[['exactly', 'exactly', 'try', 'try', 'try', 'not', 'try']]], [[do, not], [[even, try]]]]
295	[ , you, do, not, think, someone, who, likes, you, and, your, mother, is, not, interested, in, someone, else, without, acting, like, an, asshole, ?]	[[' ', 'someone', 'who', 'and', 'mother', 'someone', 'asshole', '?']]	[['not', 'your', 'not', 'interested', 'else']]	[[['you', 'who', 'mother'], []]]	[[[do, not], [[not, think]], [[not, interested]]]]
296	[is, it, about, the, usa, ?]	[['usa', '?']]	[[]]	[[['it'], []]]	[[[['is', 'is', 'is', 'usa', 'about', 'is']]]]
297	"[the, girl, scouts, of, the, usa, is, a, not, -, for, -, profit, organization, that, is, a, branch, of, the, scouting, movement, ,, similar, to, the, boy, scouts, of, america, ,, except, it, is, for, girls, ., i, guess, ,, you, probably, will, be, interested, in, "", fraternities, and, sororities, "", or, investigator, ., let, us, talk, about, classified, information, in, the, united, states, !]"	"[['girl', 'scouts', 'usa', 'a', '-', '-', 'profit', 'organization', 'a', 'branch', 'movement', ',', 'boy', 'scouts', 'america', ',', 'girls', '.', 'i', ',', '""', 'fraternities', 'and', 'sororities', '""', 'or', 'investigator', '.', 'information', 'states', '!']]"	[['not', 'that', 'similar', 'probably', 'interested', 'classified', 'united']]	[[['girl', 'scouts', 'that', 'it', 'i', 'you', 'us'], []]]	[[[[-, for]]], [[will, be]], [[['girl', 'scouts', 'is', 'scouts', 'usa', 'of', 'is', 'organization', 'for', 'not', 'organization', 'for', 'for', 'is', 'is', 'organization', 'branch', 'is', 'branch', 'movement', 'movement', 'of', 'movement', 'movement', 'similar', 'boy', 'to', 'to', 'scouts', 'of', 'movement', 'is', 'is', 'is', 'is', 'for', 'is', 'guess', 'be', 'guess', 'be', 'be', 'be', 'be', 'be', 'interested', 'in', 'in', 'fraternities', 'fraternities', 'fraternities', 'fraternities', 'fraternities', 'be', 'let', 'talk', 'let', 'talk', 'information', 'about', 'information', 'states', 'states', 'in', 'let']]]]
298	[ok, ,, but, i, do, not, know, much, about, scouts]	[[',', 'but', 'i', 'scouts']]	[['not', 'much']]	[[['i'], []]]	[[[do, not], [[not, know]]]]
299	[wow, please, my, neck, has, no, beard, .]	[['neck', 'beard', '.']]	[['my']]	[[['neck'], []]]	[[[['has', 'has', 'neck', 'has', 'has', 'beard', 'has', 'has']]]]
300	[you, are, a, bot, ,, dude, !]	[['a', 'bot', ',', 'dude', '!']]	[[]]	[[['you'], []]]	[[[['are', 'are', 'bot', 'are', 'are', 'are', 'are']]]]
